Rank,SID01.BA.VG.2,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
